Date,ACEIX,PWTYX,OGIAX,PRWCX,MDCPX,SWOBX,PGMAX,OAKBX,VGSTX,GOIAX,MXGPX,MBAAX,FSATX
2024-05-10,9.828859329223633,46.365116119384766,14.766057968139648,32.307640075683594,24.205991744995117,15.533646583557129,13.537637710571289,34.20844650268555,26.224685668945312,14.47177791595459,10.8982515335083,16.663232803344727,14.660236358642578
2024-05-13,9.819612503051758,46.38362121582031,14.766057968139648,32.28041458129883,24.252506256103516,15.524110794067383,13.54753303527832,34.15949249267578,26.252843856811523,14.481139183044434,10.8982515335083,16.692537307739258,14.660236358642578
2024-05-14,9.838106155395508,46.58717727661133,14.822778701782227,32.407466888427734,24.345535278320312,15.600396156311035,13.597012519836426,34.36509704589844,26.384248733520508,14.537303924560547,10.936863899230957,16.751140594482422,14.718643188476562
2024-05-15,9.902830123901367,47.04981231689453,14.945671081542969,32.70695114135742,24.578105926513672,15.762502670288086,13.735556602478027,34.50217056274414,26.647056579589844,14.668354988098145,11.014086723327637,16.92695426940918,14.854927062988281
2024-05-16,9.875091552734375,46.92953109741211,14.907858848571777,32.66157531738281,24.512985229492188,15.714823722839355,13.715763092041016,34.45321273803711,26.571969985961914,14.640273094177246,10.994781494140625,16.907419204711914,14.825722694396973
2024-05-17,9.8843355178833,46.89251708984375,14.907858848571777,32.697872161865234,24.512985229492188,15.714823722839355,13.7058687210083,34.443424224853516,26.571969985961914,14.6589937210083,10.994781494140625,16.907419204711914,14.835457801818848
2024-05-20,9.856596946716309,46.9202766418457,14.907858848571777,32.73417663574219,24.559499740600586,15.743431091308594,13.715763092041016,34.31614685058594,26.600128173828125,14.668354988098145,11.004433631896973,16.907419204711914,14.835457801818848
2024-05-21,9.875091552734375,47.0035514831543,14.91731071472168,32.770477294921875,24.5874080657959,15.75296688079834,13.735556602478027,34.31614685058594,26.600128173828125,14.677716255187988,11.004433631896973,16.917186737060547,14.845192909240723
2024-05-22,9.856596946716309,46.846256256103516,14.879498481750488,32.70695114135742,24.485076904296875,15.70528793334961,13.686076164245605,34.169288635253906,26.534425735473633,14.612190246582031,10.965822219848633,16.84881591796875,14.79651927947998
2024-05-23,9.745641708374023,46.540916442871094,14.813324928283691,32.48914337158203,24.38274574279785,15.62900161743164,13.626700401306152,33.81682586669922,26.374862670898438,14.537303924560547,10.888598442077637,16.760908126831055,14.708908081054688
2024-05-24,9.773381233215332,46.79073715209961,14.870043754577637,32.552669525146484,24.38274574279785,15.62900161743164,13.686076164245605,33.895145416259766,26.48749542236328,14.537303924560547,10.888598442077637,16.829280853271484,14.777050971984863
